Unnamed: 0,timestamp,Project-ID,Section-ID,Section-Title,Section-Outline-Level,Section-Index,Section-Status,Verb,Actor-Name,Version-Changelog,Version-ID,Media-ID,Media-Caption,Message-ID,Annotation-ID,Object-Type,Research-Task-Type,Case-ID,Deadline
885bd355-8790-4108-b20d-867fe1b83edd,2024-11-10T04:04:00.000Z,1,2,Literature Review,0,2,,created,Ben,,,,,289,,message,Analysieren,,2024-12-24T23:59:59.000Z
24ae50e7-ae52-4a4b-9169-81addb558f6b,2024-11-10T04:35:00.000Z,1,5,Solution Design,0,5,,created,Henry,,,111,,,147,comment,Synthetisieren,,
6532569d-e391-4a79-b689-fa51916eddf2,2024-11-10T19:50:00.000Z,1,4,Data Collection & Analysis,0,4,,typed,Cora,,,,,,,spreadsheet,Analysieren,,2024-12-24T23:59:59.000Z
47c30231-a95f-4e33-8bf1-2f7b05e2aa4b,2024-11-10T20:14:00.000Z,1,3,Research Methodology,0,3,,revised,Daniel,,,,,,,survey,Sonstiges,,
c87b255a-e291-45ce-9488-399b9cf917fc,2024-11-10T20:51:00.000Z,2,4,Design Thinking Process,0,4,,created,Olivia,,,,,,,wireframe,Synthetisieren,,
6535c932-ba8a-437b-9e24-273238deef12,2024-11-10T21:01:00.000Z,2,5,Prototype Description,2,5,WIP,started editing of,Isaac,,,,,,,section,Synthetisieren,,2025-01-31T23:59:59.000Z
e9b81222-02ae-4c79-baee-35de4fb700e4,2024-11-10T21:08:00.000Z,2,5,Prototype Description,2,5,WIP,updated,Isaac,Added details on core functionality; still needs visuals and technical flow.,110,,,,,section,Synthetisieren,,2025-01-31T23:59:59.000Z
ea11047c-462a-479c-9157-8159bc10c729,2024-11-10T22:28:00.000Z,2,5,Prototype Description,0,5,,uploaded,Omar,,,80,Dashboard mockup showing interactive features for real-time decision-making.,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
397f2c57-a8e8-4e90-b1de-9ef8fdd7eb9d,2024-11-10T22:30:00.000Z,2,4,Design Thinking Process,0,4,,expanded,Leo,,,,,,,image,Synthetisieren,,2024-12-24T23:59:59.000Z
e4ecedc8-2174-4a6e-846d-8fe7dacf253b,2024-11-10T22:57:00.000Z,2,4,Design Thinking Process,0,4,,added,Logan,,,,,,,media,Synthetisieren,,2024-12-24T23:59:59.000Z
a0b4d599-2ec6-4c7b-a3d1-9bbfa818c25f,2024-11-11T00:08:00.000Z,2,4,Design Thinking Process,2,4,WIP,started editing of,Daniel,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
794e20b4-f637-4a42-908f-4dc6bdff2e0f,2024-11-11T00:15:00.000Z,2,4,Design Thinking Process,2,4,WIP,updated,Daniel,Added specific accessibility-focused concepts.,284,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
a3bc4633-4e99-4b93-bf76-b1bb99fc26f1,2024-11-11T02:11:00.000Z,1,2,Literature Review,0,2,,started editing of,Lily,,,,,,,draft,Analysieren,,2024-12-24T23:59:59.000Z
52b00767-9a33-4268-b286-994aa829dd5b,2024-11-11T04:35:00.000Z,2,4,Design Thinking Process,0,4,,created,Rowan,,,132,,,171,comment,Synthetisieren,,
a469e631-2c55-45d9-b087-7f07c8adfb31,2024-11-11T04:42:00.000Z,2,5,Prototype Description,0,5,,uploaded,Samuel,,,121,Prototype schematic showing modularity layers.,,,video,Synthetisieren,,2025-01-31T23:59:59.000Z
b9a224bc-1d23-4ad7-bb37-a21ec3178066,2024-11-11T04:44:00.000Z,1,3,Research Methodology,0,3,,started editing of,Lucas,,,,,,,document,Sonstiges,,2024-12-24T23:59:59.000Z
6f439841-95ef-41bb-b373-543bc84897cd,2024-11-11T04:44:00.000Z,2,5,Prototype Description,0,5,,viewed,Felix,,,,,,,image,Synthetisieren,,2024-12-24T23:59:59.000Z
28dc1527-6707-47b1-905d-3255fb9e052e,2024-11-11T04:44:00.000Z,2,4,Design Thinking Process,0,4,,read,Dylan,,,,,,,text,Synthetisieren,,
fce021c6-e950-41f7-a5f3-5b1722d4f7ef,2024-11-11T19:50:00.000Z,2,5,Prototype Description,0,5,,inserted,Noah,,,,,,,image,Synthetisieren,,2025-01-31T23:59:59.000Z
da3b0141-5982-4d42-beb5-e3bc7bff291a,2024-11-11T19:50:00.000Z,2,4,Design Thinking Process,0,4,,viewed,Nina,,,,,,,presentation,Synthetisieren,,2024-12-24T23:59:59.000Z
c0f3d14f-99cb-4ebb-8a3f-e33e88f43ce9,2024-11-11T20:11:00.000Z,1,5,Solution Design,0,5,,created,Mila,,,,,92,,message,Synthetisieren,,
65a871ea-9092-4862-9285-6276277313f9,2024-11-11T20:11:00.000Z,2,4,Design Thinking Process,0,4,,created,Cole,,,,,322,,message,Synthetisieren,,2024-12-24T23:59:59.000Z
d63ffb1b-9132-4380-b566-d9d1d76377ed,2024-11-11T22:28:00.000Z,1,3,Research Methodology,0,3,,uploaded,Theo,,,9,Initial survey design with demographic segmentation.,,,video,Sonstiges,,2024-12-24T23:59:59.000Z
5c0ad762-811f-4cd5-8f8f-16f4558e38c1,2024-11-11T22:28:00.000Z,2,4,Design Thinking Process,0,4,,uploaded,Nora,,,15,Concept sketch of the proposed modular brace system with adjustable components.,,,video,Synthetisieren,,
9b54bc58-ad1f-4743-81e9-cd2990c95e10,2024-11-11T22:28:00.000Z,1,5,Solution Design,0,5,,uploaded,Levi,,,49,Initial wireframe sketch showing simplified user interface.,,,video,Synthetisieren,,
34c49ffc-5a51-4150-bbc0-378ce32a3c43,2024-11-11T22:57:00.000Z,1,5,Solution Design,0,5,,paused,Sofia,,,,,,,media,Synthetisieren,,
c19c67e4-d05e-4fb0-8fbc-94bcb3a7fda3,2024-11-11T23:31:00.000Z,1,2,Literature Review,0,2,,opened,Piper,,,,,,,document,Analysieren,,2024-12-24T23:59:59.000Z
b5456764-0617-402c-91d1-7a74f285a988,2024-11-11T23:43:00.000Z,1,5,Solution Design,0,5,,created,Samuel,,,,,441,,message,Synthetisieren,,
020a19c9-de4a-48ed-a26c-c44034b84bae,2024-11-12T01:51:00.000Z,1,3,Research Methodology,0,3,,created,Daniel,,,,,345,,message,Sonstiges,,
219fb99d-1230-4ec0-acfb-89111283b4af,2024-11-12T03:10:00.000Z,2,2,Stakeholder Analysis,0,2,,read,Chloe,,,,,,,spreadsheet,Analysieren,,
7fe427bb-0ed3-4145-b388-1a91e48c5d2a,2024-11-12T04:04:00.000Z,1,2,Literature Review,0,2,,created,Mia,,,,,299,,message,Analysieren,,2024-12-24T23:59:59.000Z
6c705bc8-5e13-4ba3-b513-163831a329be,2024-11-12T18:58:00.000Z,2,3,Literature Review,0,3,,played,Iris,,,11,,,,video,Analysieren,,2024-12-24T23:59:59.000Z
3b607271-24e8-4f87-a47c-6e72d23f9c93,2024-11-12T18:59:00.000Z,2,3,Literature Review,0,3,,paused,Iris,,,11,,,,video,Analysieren,,2024-12-24T23:59:59.000Z
df9f18c1-eaaa-4afc-b3d9-71cbd8755448,2024-11-12T19:00:00.000Z,2,3,Literature Review,0,3,,seeked,Iris,,,11,,,,video,Analysieren,,2024-12-24T23:59:59.000Z
3d113227-7c6a-446b-9c8c-3e97dddb0fbe,2024-11-12T20:11:00.000Z,1,2,Literature Review,0,2,,created,Lina,,,,,22,,message,Analysieren,,2024-12-24T23:59:59.000Z
7942e682-a5a0-49f2-974e-f6435d44fa01,2024-11-12T22:09:00.000Z,2,3,Literature Review,0,3,,created,Nathan,,,,,413,,message,Analysieren,,
2c219f4d-0be2-4d4a-8c93-82da97f695f8,2024-11-12T22:28:00.000Z,1,5,Solution Design,0,5,,uploaded,Milo,,,59,Sketch of analog-digital hybrid prototype.,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
ba349f85-0f53-44bb-9068-8f8525618b01,2024-11-12T22:44:00.000Z,2,4,Design Thinking Process,0,4,,created,Grace,,,,,210,,message,Synthetisieren,,2024-12-24T23:59:59.000Z
f36707b5-5fdb-4074-949b-c8e740f1f1d0,2024-11-12T22:57:00.000Z,1,5,Solution Design,0,5,,inserted,Irene,,,,,,,media,Synthetisieren,,2025-01-31T23:59:59.000Z
131969aa-54dd-4ad5-ba97-c861aa7093c3,2024-11-13T00:41:00.000Z,1,4,Data Collection & Analysis,2,4,WIP,started editing of,Ella,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
3db5e666-2fef-423e-94c0-9b283729ab3f,2024-11-13T00:48:00.000Z,1,4,Data Collection & Analysis,2,4,WIP,updated,Ella,"Included key data points, but I think the grouping could be clearer.",258,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
c7266b0a-951a-4faf-a97b-7e38407efcf8,2024-11-13T01:02:00.000Z,2,3,Literature Review,0,3,,paused,Henry,,,,,,,text,Analysieren,,2024-12-24T23:59:59.000Z
c25f3d4d-b90c-47de-91a4-49c4409b28cf,2024-11-13T01:28:00.000Z,2,5,Prototype Description,0,5,,created,Lucy,,,92,,,121,comment,Synthetisieren,,2024-12-24T23:59:59.000Z
7b78b9a1-a477-470f-88d5-da33be5fa0ac,2024-11-13T01:37:00.000Z,2,3,Literature Review,0,3,,read,Arlo,,,,,,,document,Analysieren,,2024-12-24T23:59:59.000Z
f4b4d42e-d99a-4fb7-80dd-b1116bc196fe,2024-11-13T04:04:00.000Z,2,2,Stakeholder Analysis,0,2,,created,Ava,,,,,46,,message,Analysieren,,
f684ef53-b469-4b0f-a213-96e704627abe,2024-11-13T04:44:00.000Z,2,3,Literature Review,0,3,,clicked,Miles,,,,,,,link,Analysieren,,2024-12-24T23:59:59.000Z
71c39211-b7e3-40e6-ad35-371c0e7ecd24,2024-11-13T18:21:00.000Z,2,4,Design Thinking Process,2,4,WIP,started editing of,Amelia,,,,,,,section,Synthetisieren,,
7750a5d7-03e6-412c-b140-867735b17174,2024-11-13T18:28:00.000Z,2,4,Design Thinking Process,2,4,WIP,updated,Amelia,Integrated findings from stakeholder interviews into core design features.,330,,,,,section,Synthetisieren,,
24a9da6b-8142-4de3-8565-a25eeda81c86,2024-11-13T20:11:00.000Z,1,4,Data Collection & Analysis,0,4,,created,Cora,,,,,463,,message,Analysieren,,2024-12-24T23:59:59.000Z
22aaf8a5-f87a-42fe-a3ed-a97bbdfccaf0,2024-11-13T22:44:00.000Z,1,4,Data Collection & Analysis,0,4,,created,Clara,,,,,244,,message,Analysieren,,2024-12-24T23:59:59.000Z
7719b3fd-bb47-402b-9a1e-5698ae1c178e,2024-11-13T22:57:00.000Z,2,4,Design Thinking Process,0,4,,started editing of,Hazel,,,,,,,document,Synthetisieren,,
275c4cce-9a6b-4338-b67d-cbd1aaa807b6,2024-11-14T01:35:00.000Z,1,6,Prototype & Testing,0,6,,uploaded,Mason,,,19,Initial wireframe showing water usage tracking and visualization tools.,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
6608912c-a0ee-42c5-b904-b5b077f6162c,2024-11-14T01:37:00.000Z,1,4,Data Collection & Analysis,0,4,,read,Omar,,,,,,,document,Analysieren,,2024-12-24T23:59:59.000Z
013c20fb-328f-4d05-b34d-83b4761eeee8,2024-11-14T02:11:00.000Z,2,3,Literature Review,0,3,,read,Lucy,,,,,,,text,Analysieren,,2024-12-24T23:59:59.000Z
39e1ba70-6626-4a57-93ff-6307e570f82a,2024-11-14T03:41:00.000Z,2,5,Prototype Description,0,5,,uploaded,Finn,,,72,Screen mockup showing the color-customizable brainstorming tool.,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
e9c44ea2-1bd6-4113-b33f-050159720b24,2024-11-14T03:48:00.000Z,1,2,Literature Review,1,2,WIP,started editing of,Chloe,,,,,,,section,Analysieren,,
1319b817-4ead-4d70-94f2-6c4dab32c07a,2024-11-14T03:55:00.000Z,1,2,Literature Review,1,2,WIP,updated,Chloe,Focused on sources with direct relevance. Needs team’s input on additional case studies.,83,,,,,section,Analysieren,,
bd45924a-ded9-4ce1-953d-e90fe8bd9e20,2024-11-14T18:54:00.000Z,2,6,Evaluation & Feedback,1,6,WIP,started editing of,Jack,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
19c8c6f7-aeee-47ea-abfe-b1413f366163,2024-11-14T18:58:00.000Z,1,4,Data Collection & Analysis,0,4,,played,Owen,,,13,,,,video,Analysieren,,2024-12-24T23:59:59.000Z
e7d4577d-c9d2-470d-958a-6f79a35e50bc,2024-11-14T18:59:00.000Z,1,4,Data Collection & Analysis,0,4,,paused,Owen,,,13,,,,video,Analysieren,,2024-12-24T23:59:59.000Z
b581b89c-6cfb-4658-aa31-a778ea81f355,2024-11-14T19:00:00.000Z,1,4,Data Collection & Analysis,0,4,,seeked,Owen,,,13,,,,video,Analysieren,,2024-12-24T23:59:59.000Z
0c4ffacb-c787-48a9-8464-3f360993a364,2024-11-14T19:01:00.000Z,2,6,Evaluation & Feedback,1,6,WIP,updated,Jack,Documented feedback notes from prototype testing.,255,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
2269d41e-82b7-4134-b196-e58b7813025d,2024-11-14T19:04:00.000Z,2,2,Stakeholder Analysis,0,2,,created,Amelia,,,,,423,,message,Analysieren,,
feb1fb34-b9cf-4880-a5ad-9b7af14c35f2,2024-11-14T20:11:00.000Z,2,3,Literature Review,0,3,,created,Noah,,,,,18,,message,Analysieren,,2024-12-24T23:59:59.000Z
ea2b045d-eb06-44cd-837d-2e74c46099b5,2024-11-14T20:11:00.000Z,1,5,Solution Design,0,5,,created,Nina,,,,,196,,message,Synthetisieren,,2024-12-24T23:59:59.000Z
c9200b2d-8c60-4b41-9c65-dc03534487b5,2024-11-14T20:24:00.000Z,2,3,Literature Review,0,3,,viewed,Iris,,,,,,,media,Analysieren,,2024-12-24T23:59:59.000Z
3084fe32-e926-47cc-bc3a-063124bc5ad6,2024-11-14T21:01:00.000Z,1,3,Research Methodology,1,3,WIP,started editing of,Elena,,,,,,,section,Sonstiges,,
591ad194-8fca-4a4e-8f94-640101cbffae,2024-11-14T21:08:00.000Z,1,3,Research Methodology,1,3,WIP,updated,Elena,Expanded interview specifics; survey design pending based on team feedback.,102,,,,,section,Analysieren,,
911235c0-8aef-4a54-8d24-4a2d2df784f9,2024-11-14T22:28:00.000Z,2,5,Prototype Description,0,5,,uploaded,Hugo,,,88,Initial design sketch of modular ramp system with adjustable height settings.,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
5b6874b1-e8f5-422d-9a31-29907359baf8,2024-11-14T23:18:00.000Z,1,3,Research Methodology,0,3,,created,Sofia,,,,,148,,message,Sonstiges,,2024-12-24T23:59:59.000Z
afe80c67-62c1-4221-a09c-c5a961ddd3f8,2024-11-15T00:41:00.000Z,1,5,Solution Design,1,5,WIP,started editing of,Emma,,,,,,,section,Synthetisieren,,
a2469cf2-bf4a-46a8-8afc-087e608ec0dc,2024-11-15T00:48:00.000Z,1,5,Solution Design,1,5,WIP,updated,Emma,Revised priority order of features; added modularity rationale.,234,,,,,section,Synthetisieren,,
a93cc01d-6ab0-4bae-a03d-b733c8fb6937,2024-11-15T01:37:00.000Z,1,3,Research Methodology,0,3,,viewed,Theo,,,,,,,media,Erheben,,2024-12-24T23:59:59.000Z
bb70b52d-9ac0-4418-8082-d9dcfc27eb6e,2024-11-15T01:37:00.000Z,2,3,Literature Review,0,3,,started editing of,Nora,,,,,,,text,Analysieren,,2024-12-24T23:59:59.000Z
5bbf64a8-2e8e-4033-aec7-93eee5001ee4,2024-11-15T01:37:00.000Z,1,5,Solution Design,0,5,,uploaded,Levi,,,,,,,media,Synthetisieren,,
0e47a781-1dde-4355-9229-891964917607,2024-11-15T04:31:00.000Z,1,4,Data Collection & Analysis,0,4,,created,Chloe,,,,,77,,message,Analysieren,,2024-12-24T23:59:59.000Z
94edfc94-9851-45c3-a5d2-ac6cb41ee648,2024-11-15T04:35:00.000Z,1,6,Prototype & Testing,0,6,,created,Quinn,,,124,,,165,comment,Synthetisieren,,2025-01-31T23:59:59.000Z
bc5ea7b4-5550-45e7-be95-437a0ecda3eb,2024-11-15T18:18:00.000Z,1,2,Literature Review,0,2,,opened,Quinn,,,,,,,document,Analysieren,,2024-12-24T23:59:59.000Z
32b42512-bbe7-47b2-b589-e822df125a9d,2024-11-15T18:58:00.000Z,1,4,Data Collection & Analysis,0,4,,played,Ryan,,,31,,,,video,Analysieren,,
81f071b6-b1dd-4fd1-b980-8675e02c08c1,2024-11-15T18:58:00.000Z,1,5,Solution Design,0,5,,played,Lily,,,100,,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
52fc50d2-856e-4a46-ae45-e91d7497ce1a,2024-11-15T18:59:00.000Z,1,4,Data Collection & Analysis,0,4,,paused,Ryan,,,31,,,,video,Analysieren,,
1a2e9116-0e6e-4914-8c66-2ca71a45fda3,2024-11-15T18:59:00.000Z,1,5,Solution Design,0,5,,paused,Lily,,,100,,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
ce93aa6b-607a-40d0-925a-53cd29559899,2024-11-15T19:00:00.000Z,1,4,Data Collection & Analysis,0,4,,seeked,Ryan,,,31,,,,video,Analysieren,,
933c8cee-91a1-4419-8e9e-278cd3b4da41,2024-11-15T19:00:00.000Z,1,5,Solution Design,0,5,,seeked,Lily,,,100,,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
29ad1726-8ed0-4868-a6b5-593dae120a56,2024-11-15T19:50:00.000Z,1,3,Research Methodology,0,3,,started editing of,Evan,,,,,,,text,Sonstiges,,2024-12-24T23:59:59.000Z
cbfae996-a80f-49aa-b46e-c950b37c195e,2024-11-15T21:05:00.000Z,1,5,Solution Design,0,5,,played,Henry,,,111,,,,video,Synthetisieren,,
ea3772e8-cdcc-46e4-b9fd-68a179375546,2024-11-15T21:06:00.000Z,1,5,Solution Design,0,5,,paused,Henry,,,111,,,,video,Synthetisieren,,
9ee0f367-260a-4196-9bfe-8d220ae6c156,2024-11-15T21:07:00.000Z,1,5,Solution Design,0,5,,seeked,Henry,,,111,,,,video,Synthetisieren,,
6ece273b-257e-4eda-907c-f0bdf8e7597d,2024-11-15T21:34:00.000Z,2,3,Literature Review,1,3,WIP,started editing of,Kai,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
5960c475-06cb-459d-9dea-5e66eacb39ed,2024-11-15T21:34:00.000Z,1,2,Literature Review,1,2,WIP,started editing of,Ben,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
39d225c1-0684-4eb5-8798-11717416ce46,2024-11-15T21:41:00.000Z,2,3,Literature Review,1,3,WIP,updated,Kai,Incorporated evidence from literature on decision fatigue.,162,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
4a931e7a-2c92-41ba-b799-dd91f00d5a0c,2024-11-15T21:41:00.000Z,1,2,Literature Review,1,2,WIP,updated,Ben,"Added two sources and summarized findings, need to explore more specific gaps.",242,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
c2bf7b6e-bb96-4368-b130-bdb26033ee48,2024-11-15T22:44:00.000Z,2,4,Design Thinking Process,0,4,,created,Elena,,,,,109,,message,Synthetisieren,,
4389bc6d-7a44-4c40-9d3f-3a0a4881375b,2024-11-16T01:35:00.000Z,1,3,Research Methodology,0,3,,uploaded,Piper,,,129,Data simulation setup for controlled experiments (preliminary).,,,video,Sonstiges,,2024-12-24T23:59:59.000Z
ea3e51da-6bce-4abb-90c1-a140427f6ae0,2024-11-16T01:37:00.000Z,1,3,Research Methodology,0,3,,read,Milo,,,,,,,message,Erheben,,2024-12-24T23:59:59.000Z
5dc712c6-bfb6-483b-8f54-69954b027d2f,2024-11-16T02:51:00.000Z,1,5,Solution Design,0,5,,played,Zoe,,,21,,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
1c672d86-c817-4b5d-8810-1bd38b2224f3,2024-11-16T02:52:00.000Z,1,5,Solution Design,0,5,,paused,Zoe,,,21,,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
6c752e9d-7f2c-44db-bda1-6978f27f3c73,2024-11-16T02:53:00.000Z,1,5,Solution Design,0,5,,seeked,Zoe,,,21,,,,video,Synthetisieren,,2024-12-24T23:59:59.000Z
710059d9-4f8e-425e-81bf-244f2ecbba82,2024-11-16T03:10:00.000Z,1,5,Solution Design,0,5,,annotated,Sarah,,,,,,,sketch,Synthetisieren,,2024-12-24T23:59:59.000Z
bef8a38f-1d7e-46d9-bfb7-b550bfa15e0c,2024-11-16T03:57:00.000Z,1,4,Data Collection & Analysis,0,4,,created,Alice,,,,,330,,message,Analysieren,,
ff8fa18c-b01f-456f-8a6d-c7640cd765b3,2024-11-16T19:41:00.000Z,1,4,Data Collection & Analysis,0,4,,inserted,Ryan,,,31,,,46,comment,Analysieren,,
e730eb95-edf1-4f3d-9d2c-c315ea35de86,2024-11-16T19:41:00.000Z,1,5,Solution Design,0,5,,inserted,Lily,,,100,,,132,comment,Synthetisieren,,2024-12-24T23:59:59.000Z
cbd551e1-8b18-4f59-9f54-aea49e278c22,2024-11-16T19:48:00.000Z,2,6,Evaluation & Feedback,0,6,,uploaded,Miles,,,144,Feedback data visualization illustrating ease-of-use ratings from test users.,,,video,Analysieren,,2025-02-14T23:59:59.000Z
347c120f-64af-4f96-97fa-e65f64571175,2024-11-16T19:50:00.000Z,2,5,Prototype Description,0,5,,started editing of,Finn,,,,,,,draft,Synthetisieren,,2024-12-24T23:59:59.000Z
c98930d7-ec19-432f-9568-c6fc88173c62,2024-11-16T19:55:00.000Z,1,7,Reflection & Lessons,1,7,WIP,started editing of,Nathan,,,,,,,section,Analysieren,,
9e331b7f-4241-4d66-8685-7aa8a483f6ce,2024-11-16T20:02:00.000Z,1,7,Reflection & Lessons,1,7,WIP,updated,Nathan,Added critique on scalability.,319,,,,,section,Analysieren,,
3f9a88cd-2022-40ad-bf72-0e9a9a44a1a2,2024-11-16T20:24:00.000Z,1,3,Research Methodology,0,3,,started editing of,Owen,,,,,,,document,Sonstiges,,2024-12-24T23:59:59.000Z
a6f43dd4-73eb-40a9-8b89-d8a86c5a4403,2024-11-16T21:56:00.000Z,1,6,Prototype & Testing,0,6,,started editing of,Ava,,,,,,,document,Synthetisieren,,2025-01-31T23:59:59.000Z
4c5a3f3a-794f-46cf-aac3-e94230d6ead2,2024-11-16T22:17:00.000Z,2,2,Stakeholder Analysis,0,2,,created,Kai,,,,,167,,message,Analysieren,,
306affe7-b2f7-440b-8c0a-82f5d677f834,2024-11-16T22:17:00.000Z,1,4,Data Collection & Analysis,0,4,,created,Ben,,,,,290,,message,Analysieren,,
798f67c0-e310-41c7-b628-f4d2dd9a9f27,2024-11-16T22:48:00.000Z,1,5,Solution Design,0,5,,inserted,Henry,,,111,,,148,comment,Synthetisieren,,
c3d6106e-0784-4acb-91ee-b99cd749b945,2024-11-16T23:07:00.000Z,2,4,Design Thinking Process,2,4,WIP,started editing of,Jade,,,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
d429be89-a69b-4c68-bef4-79d7952150a7,2024-11-16T23:14:00.000Z,2,4,Design Thinking Process,2,4,WIP,updated,Jade,Added adaptability as a secondary focus area.,158,,,,,section,Synthetisieren,,2024-12-24T23:59:59.000Z
5bbe7359-2b8c-4ed0-ae40-d9dfbbf5acfa,2024-11-16T23:18:00.000Z,1,4,Data Collection & Analysis,0,4,,created,Hazel,,,,,135,,message,Analysieren,,
469128e8-76ec-4378-bc1c-caf04920d410,2024-11-17T00:54:00.000Z,2,5,Prototype Description,0,5,,inserted,Hugo,,,88,,,117,comment,Synthetisieren,,2024-12-24T23:59:59.000Z
26af507c-6407-44bb-b2e4-c605639e3979,2024-11-17T02:00:00.000Z,2,5,Prototype Description,0,5,,inserted,Leo,,,76,,,102,comment,Synthetisieren,,2025-01-31T23:59:59.000Z
48c15e56-ed84-4728-ade2-5ed7529fdeba,2024-11-17T03:34:00.000Z,1,5,Solution Design,0,5,,inserted,Zoe,,,21,,,26,comment,Synthetisieren,,2024-12-24T23:59:59.000Z
45101a32-e809-47f2-85af-0fc721db6636,2024-11-17T04:44:00.000Z,1,6,Prototype & Testing,0,6,,played,Mason,,,,,,,media,Synthetisieren,,2024-12-24T23:59:59.000Z
f95eddb2-75a9-4b85-b620-0e6049348cfc,2024-11-17T20:11:00.000Z,2,1,Problem Definition,0,1,,created,Mira,,,,,26,,message,Erheben,,2024-10-31T23:59:59.000Z
17b213af-d511-46fe-b37b-5be843c17d2e,2024-11-17T20:24:00.000Z,1,4,Data Collection & Analysis,0,4,,viewed,Ryan,,,,,,,chart,Analysieren,,
8764dfb7-db2e-4e18-b09a-de4eb6892b1f,2024-11-17T20:24:00.000Z,1,3,Research Methodology,0,3,,viewed,Lily,,,,,,,section,Erheben,,2024-12-24T23:59:59.000Z
412ee8cf-c1fe-4346-90e4-144ea55a2891,2024-11-17T20:38:00.000Z,1,3,Research Methodology,0,3,,created,Nathan,,,,,406,,message,Sonstiges,,
af3765ff-bfbd-4ea5-afa5-e85e07dc7c31,2024-11-17T21:34:00.000Z,1,2,Literature Review,1,2,WIP,started editing of,Mia,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
fdfe337c-c98f-4d3a-8eb5-58c5719ae7ad,2024-11-17T21:41:00.000Z,1,2,Literature Review,1,2,WIP,updated,Mia,Included notes from three sources but need to find more details on tech solutions.,250,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
27afeb66-28e3-4957-a9a7-c3bbe33128d5,2024-11-17T22:07:00.000Z,2,4,Design Thinking Process,0,4,,created,Henry,,,,,387,,message,Synthetisieren,,
f0822794-ad96-43e1-b7ed-18f391700a16,2024-11-17T22:48:00.000Z,2,5,Prototype Description,0,5,,inserted,Rowan,,,133,,,172,comment,Synthetisieren,,
20dc8051-cf76-41fe-9c30-29bf314d089e,2024-11-17T22:57:00.000Z,1,4,Data Collection & Analysis,0,4,,read,Lucas,,,,,,,spreadsheet,Analysieren,,
597b3262-427b-4974-8ec3-da99cf3f05cf,2024-11-17T22:57:00.000Z,2,5,Prototype Description,0,5,,expanded,Felix,,,,,,,image,Synthetisieren,,2024-12-24T23:59:59.000Z
ba522b55-f191-4049-b113-6d54b8c63ae2,2024-11-17T22:57:00.000Z,2,3,Literature Review,0,3,,left,Dylan,,,,,,,text,Analysieren,,2024-12-24T23:59:59.000Z
1cb638ec-1334-43f4-8962-b1cd7bd4b777,2024-11-17T23:31:00.000Z,1,3,Research Methodology,0,3,,viewed,Henry,,,,,,,document,Erheben,,
e2f420df-f1fb-4f06-a44d-28240ee6ded2,2024-11-18T00:03:00.000Z,1,5,Solution Design,0,5,,started editing of,Cora,,,,,,,diagram,Synthetisieren,,2024-12-24T23:59:59.000Z
e6a4fe88-c17a-4d6f-8869-25b4160b959f,2024-11-18T00:41:00.000Z,1,5,Solution Design,1,5,WIP,started editing of,Mila,,,,,,,section,Synthetisieren,,
40d05337-1e87-472c-860d-51d54b8e49e0,2024-11-18T00:41:00.000Z,2,3,Literature Review,1,3,WIP,started editing of,Cole,,,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
c151341e-01ac-4871-8adb-3872692b01f9,2024-11-18T00:48:00.000Z,1,5,Solution Design,1,5,WIP,updated,Mila,Shifted from a broad outline to concrete modular features based on team input.,91,,,,,section,Synthetisieren,,
5c4d33f3-e37b-4b03-8af4-8f915715849f,2024-11-18T00:48:00.000Z,2,3,Literature Review,1,3,WIP,updated,Cole,"Added examples from two sources, but still need clearer alignment with project focus.",270,,,,,section,Analysieren,,2024-12-24T23:59:59.000Z
893e7afe-56dd-4d87-8123-e9fd575ac1dc,2024-11-18T01:27:00.000Z,2,4,Design Thinking Process,0,4,,typed,Daniel,,,,,,,document,Synthetisieren,,2024-12-24T23:59:59.000Z
9ec9415a-2e56-469f-9015-160e4b282140,2024-11-18T01:28:00.000Z,1,6,Prototype & Testing,0,6,,created,Ruby,,,39,,,57,comment,Synthetisieren,,
